Date,Open,High,Low,Close,Adj Close,Volume
2017-04-20,103.930000,103.930000,103.930000,103.930000,97.809280,0
2017-04-24,105.000000,105.000000,105.000000,105.000000,98.816284,3600
2017-04-25,111.639999,111.639999,111.639999,111.639999,105.065216,2000
2017-04-26,111.639999,111.639999,111.639999,111.639999,105.065216,0
2017-04-27,111.639999,111.639999,111.639999,111.639999,105.065216,0
2017-04-28,110.739998,110.739998,110.739998,110.739998,104.218231,100
2017-05-02,112.099998,112.099998,112.099998,112.099998,105.498131,300
2017-05-03,112.169998,112.169998,112.169998,112.169998,105.564003,400
2017-05-04,112.169998,112.169998,112.169998,112.169998,105.564003,0
2017-05-05,112.169998,112.169998,112.169998,112.169998,105.564003,0
2017-05-08,114.910004,114.910004,114.910004,114.910004,108.142647,500
2017-05-09,114.910004,114.910004,114.910004,114.910004,108.142647,0
2017-05-10,113.970001,113.970001,113.970001,113.970001,107.257988,4300
2017-05-11,113.970001,113.970001,113.970001,113.970001,107.257988,600
2017-05-12,113.970001,113.970001,113.970001,113.970001,107.257988,0
2017-05-15,113.400002,113.400002,113.400002,113.400002,106.721573,16400
2017-05-16,114.040001,114.040001,113.889999,113.889999,107.182709,4600
2017-05-17,113.889999,113.889999,113.889999,113.889999,107.182709,0
2017-05-18,122.059998,122.180000,122.059998,122.180000,114.984497,300
2017-05-19,122.290001,122.290001,121.970001,121.970001,114.786858,15600
2017-05-22,121.489998,121.750000,121.489998,121.750000,114.579811,200
2017-05-23,120.690002,120.690002,120.690002,120.690002,113.582237,600
2017-05-24,122.120003,122.120003,122.120003,122.120003,114.928024,900
2017-05-25,123.300003,123.300003,123.300003,123.300003,116.038536,15900
2017-05-26,122.440002,122.440002,122.440002,122.440002,115.229164,500
2017-05-29,122.440002,122.440002,122.440002,122.440002,115.229164,0
2017-05-30,122.440002,122.440002,122.440002,122.440002,115.229164,0
2017-05-31,122.800003,122.800003,122.800003,122.800003,115.567978,500
2017-06-01,122.800003,122.800003,122.800003,122.800003,116.308716,0
2017-06-02,122.800003,122.800003,122.800003,122.800003,116.308716,0
2017-06-05,126.150002,126.150002,126.150002,126.150002,119.481628,9600
2017-06-06,124.480003,124.480003,124.480003,124.480003,117.899918,1200
2017-06-07,124.120003,124.120003,124.120003,124.120003,117.558945,700
2017-06-08,123.910004,123.910004,123.910004,123.910004,117.360031,400
2017-06-09,123.760002,123.760002,123.760002,123.760002,117.217972,500
2017-06-12,123.040001,123.449997,123.040001,123.449997,116.924362,1000
2017-06-13,123.449997,123.449997,123.449997,123.449997,116.924362,0
2017-06-14,123.449997,123.449997,123.449997,123.449997,116.924362,0
2017-06-15,123.449997,123.449997,123.449997,123.449997,116.924362,0
2017-06-16,124.650002,124.650002,124.650002,124.650002,118.060936,1400
2017-06-19,126.059998,126.059998,126.059998,126.059998,119.396393,200
2017-06-20,128.179993,128.179993,128.179993,128.179993,121.404312,900
2017-06-21,128.210007,128.210007,127.790001,127.790001,121.034943,1200
2017-06-22,127.790001,127.790001,127.790001,127.790001,121.034943,0
2017-06-23,127.790001,127.790001,127.790001,127.790001,121.034943,0
2017-06-26,127.239998,127.239998,127.239998,127.239998,120.514015,900
2017-06-27,127.639999,127.639999,127.639999,127.639999,120.892868,400
2017-06-28,128.350006,128.350006,126.680000,126.680000,119.983612,300
2017-06-29,128.179993,128.179993,128.179993,128.179993,121.404312,300
2017-06-30,128.179993,128.179993,128.179993,128.179993,121.404312,0
2017-07-03,128.179993,128.179993,128.179993,128.179993,121.404312,0
2017-07-04,128.179993,128.179993,128.179993,128.179993,121.404312,0
2017-07-05,125.879997,125.879997,125.739998,125.739998,119.093300,500
2017-07-06,126.809998,126.809998,126.809998,126.809998,120.106750,300
2017-07-07,127.480003,127.480003,127.480003,127.480003,120.741325,700
2017-07-10,127.400002,127.400002,127.400002,127.400002,120.665550,600
2017-07-11,126.470001,126.470001,125.720001,125.720001,119.074364,5300
2017-07-12,125.720001,125.720001,125.720001,125.720001,119.074364,0
2017-07-13,125.720001,125.720001,125.720001,125.720001,119.074364,0
2017-07-14,123.800003,123.800003,123.800003,123.800003,117.255867,1100
2017-07-17,123.900002,123.900002,123.900002,123.900002,117.350563,600
2017-07-18,121.300003,121.580002,121.300003,121.580002,115.153206,1500
2017-07-19,120.739998,121.300003,120.739998,121.300003,114.888016,2800
2017-07-20,121.300003,121.300003,121.300003,121.300003,114.888016,0
2017-07-21,121.129997,121.129997,121.129997,121.129997,114.726997,400
2017-07-24,120.250000,120.250000,120.250000,120.250000,113.893501,1000
2017-07-25,126.160004,126.160004,126.160004,126.160004,119.491112,4100
2017-07-26,122.989998,122.989998,122.989998,122.989998,116.488663,1600
2017-07-27,123.599998,123.599998,123.599998,123.599998,117.066429,400
2017-07-28,122.349998,122.349998,122.349998,122.349998,115.882500,700
2017-07-31,121.260002,121.260002,121.260002,121.260002,114.850113,400
2017-08-01,120.290001,120.970001,120.290001,120.970001,114.575455,1700
2017-08-02,121.099998,121.199997,121.099998,121.199997,114.793289,800
2017-08-03,120.750000,120.750000,120.750000,120.750000,114.367073,500
2017-08-04,120.419998,120.419998,120.419998,120.419998,114.054527,500
2017-08-07,120.529999,120.529999,120.529999,120.529999,114.158707,500
2017-08-08,120.529999,120.529999,120.529999,120.529999,114.158707,0
2017-08-09,121.199997,121.199997,121.199997,121.199997,114.793289,600
2017-08-10,123.919998,124.000000,123.919998,124.000000,117.445282,2200
2017-08-11,124.389999,124.389999,124.389999,124.389999,117.814674,200
2017-08-14,124.389999,124.389999,124.389999,124.389999,117.814674,0
2017-08-15,125.580002,126.199997,125.580002,126.199997,119.528976,600
2017-08-16,126.199997,126.199997,126.199997,126.199997,119.528976,0
2017-08-17,125.559998,125.559998,125.559998,125.559998,118.922829,800
2017-08-18,124.029999,124.029999,124.029999,124.029999,117.473694,100
2017-08-21,124.779999,125.160004,124.779999,125.160004,118.543961,200
2017-08-22,125.160004,125.160004,125.160004,125.160004,118.543961,0
2017-08-23,125.160004,125.160004,125.160004,125.160004,118.543961,0
2017-08-24,125.160004,125.160004,125.160004,125.160004,118.543961,0
2017-08-25,124.830002,124.830002,124.830002,124.830002,118.231400,1100
2017-08-28,124.830002,124.830002,124.830002,124.830002,118.231400,0
2017-08-29,126.449997,126.449997,125.699997,125.699997,119.055420,400
2017-08-30,125.699997,125.699997,125.699997,125.699997,119.754608,0
2017-08-31,125.699997,125.699997,125.699997,125.699997,119.754608,0
2017-09-01,125.699997,125.699997,125.699997,125.699997,119.754608,0
2017-09-04,125.699997,125.699997,125.699997,125.699997,119.754608,0
2017-09-05,123.589996,123.589996,123.589996,123.589996,117.744415,100
2017-09-06,123.019997,123.019997,123.019997,123.019997,117.201363,400
2017-09-07,123.019997,123.019997,123.019997,123.019997,117.201363,0
2017-09-08,123.209999,123.209999,123.089996,123.089996,117.268059,1100
2017-09-11,124.889999,124.889999,124.889999,124.889999,118.982933,600
2017-09-12,122.760002,122.760002,122.760002,122.760002,116.953682,2800
2017-09-13,123.010002,123.010002,123.010002,123.010002,117.191856,500
2017-09-14,123.010002,123.010002,123.010002,123.010002,117.191856,0
2017-09-15,122.269997,122.269997,122.269997,122.269997,116.486832,100
2017-09-18,122.269997,122.269997,122.269997,122.269997,116.486832,0
2017-09-19,122.269997,122.269997,122.269997,122.269997,116.486832,0
2017-09-20,124.860001,124.860001,124.860001,124.860001,118.954346,1400
2017-09-21,124.690002,124.750000,124.690002,124.750000,118.849548,800
2017-09-22,124.430000,124.430000,124.430000,124.430000,118.544693,600
2017-09-25,123.730003,123.730003,123.730003,123.730003,117.877808,300
2017-09-26,122.199997,122.199997,122.199997,122.199997,116.420151,1700
2017-09-27,122.800003,122.800003,122.800003,122.800003,116.991783,100
2017-09-28,125.199997,125.300003,125.199997,125.300003,119.373543,4000
2017-09-29,124.160004,124.160004,124.160004,124.160004,118.287445,3200
2017-10-02,124.160004,124.160004,124.160004,124.160004,118.287445,0
2017-10-03,123.489998,123.610001,123.489998,123.610001,117.763481,800
2017-10-04,122.610001,122.610001,122.610001,122.610001,116.810776,100
2017-10-05,124.650002,125.010002,124.650002,125.010002,119.097252,900
2017-10-06,125.889999,125.889999,125.889999,125.889999,119.935638,800
2017-10-09,127.730003,127.730003,127.089996,127.089996,121.078865,900
2017-10-10,127.089996,127.089996,127.089996,127.089996,121.078865,0
2017-10-11,128.740005,128.740005,128.740005,128.740005,122.650826,1000
2017-10-12,128.740005,128.740005,128.740005,128.740005,122.650826,0
2017-10-13,129.960007,130.529999,129.690002,130.529999,124.356155,14900
2017-10-16,130.360001,130.360001,130.360001,130.360001,124.194206,500
2017-10-17,130.770004,130.770004,130.770004,130.770004,124.584801,600
2017-10-18,130.770004,130.770004,130.770004,130.770004,124.584801,0
2017-10-19,131.990005,131.990005,131.990005,131.990005,125.747131,1000
2017-10-20,131.990005,131.990005,131.990005,131.990005,125.747131,0
2017-10-23,132.110001,132.809998,132.110001,132.809998,126.528328,1600
2017-10-24,132.110001,133.300003,132.110001,133.300003,126.995132,400
2017-10-25,132.949997,132.949997,132.949997,132.949997,126.661713,400
2017-10-26,134.960007,134.960007,134.960007,134.960007,128.576660,100
2017-10-27,134.610001,134.610001,134.610001,134.610001,128.243164,600
2017-10-30,136.059998,136.520004,136.059998,136.520004,130.062851,1000
2017-10-31,136.309998,137.070007,136.309998,137.070007,130.586853,900
2017-11-01,136.520004,136.520004,136.520004,136.520004,130.062851,300
2017-11-02,136.520004,136.520004,136.520004,136.520004,130.062851,0
2017-11-03,139.070007,139.070007,139.070007,139.070007,132.492264,900
2017-11-06,138.110001,138.419998,138.110001,138.419998,131.872986,300
2017-11-07,139.089996,139.089996,139.089996,139.089996,132.511276,300
2017-11-08,138.759995,138.759995,138.759995,138.759995,132.196915,800
2017-11-09,136.190002,136.190002,136.190002,136.190002,129.748459,1600
2017-11-10,134.720001,135.440002,134.720001,135.440002,129.033920,1700
2017-11-13,138.449997,138.729996,137.970001,138.729996,132.168320,1800
2017-11-14,139.339996,139.449997,138.619995,138.619995,132.063492,1300
2017-11-15,138.619995,138.619995,138.619995,138.619995,132.063492,0
2017-11-16,137.850006,137.850006,137.850006,137.850006,131.329941,100
2017-11-17,136.220001,136.220001,135.910004,135.910004,129.481720,3100
2017-11-20,135.910004,135.910004,135.910004,135.910004,129.481720,0
2017-11-21,137.449997,137.449997,137.449997,137.449997,130.948853,100
2017-11-22,135.990005,135.990005,135.990005,135.990005,129.557938,500
2017-11-23,135.990005,135.990005,135.990005,135.990005,129.557938,0
2017-11-24,136.919998,136.919998,136.919998,136.919998,130.443954,300
2017-11-27,136.250000,136.250000,136.250000,136.250000,129.805618,200
2017-11-28,136.649994,136.940002,136.649994,136.940002,130.462967,700
2017-11-29,136.940002,136.940002,136.940002,136.940002,131.258392,0
2017-11-30,141.350006,141.350006,141.350006,141.350006,135.485428,100
2017-12-01,141.080002,141.080002,141.080002,141.080002,135.226624,600
2017-12-04,139.160004,139.160004,138.729996,138.729996,132.974136,1900
2017-12-05,139.800003,139.800003,139.800003,139.800003,133.999741,1400
2017-12-06,139.970001,139.970001,139.970001,139.970001,134.162689,600
2017-12-07,139.970001,139.970001,139.970001,139.970001,134.162689,0
2017-12-08,143.130005,143.130005,143.130005,143.130005,137.191559,800
2017-12-11,142.029999,142.929993,142.029999,142.929993,136.999847,4700
2017-12-12,144.039993,144.039993,143.850006,143.850006,137.881729,500
2017-12-13,143.800003,143.800003,143.800003,143.800003,137.833771,600
2017-12-14,144.789993,144.789993,144.369995,144.369995,138.380112,700
2017-12-15,144.300003,144.300003,143.389999,143.389999,137.440781,900
2017-12-18,143.570007,144.100006,143.570007,144.100006,138.121323,500
2017-12-19,143.600006,143.639999,143.600006,143.639999,137.680435,1000
2017-12-20,142.130005,142.130005,142.000000,142.000000,136.108475,1100
2017-12-21,142.699997,142.699997,142.699997,142.699997,136.779434,600
2017-12-22,142.699997,142.699997,142.699997,142.699997,136.779434,200
2017-12-25,142.699997,142.699997,142.699997,142.699997,136.779434,0
2017-12-26,142.500000,142.500000,142.199997,142.199997,136.300171,800
2017-12-27,142.699997,142.699997,142.699997,142.699997,136.779434,1100
2017-12-28,143.300003,143.399994,143.300003,143.399994,137.450348,900
2017-12-29,143.399994,143.399994,143.399994,143.399994,137.450348,0
2018-01-02,143.399994,143.399994,143.399994,143.399994,137.450348,0
2018-01-03,140.800003,142.509995,140.000000,140.000000,134.191437,13000
2018-01-04,140.399994,141.029999,140.399994,141.029999,135.178711,300
2018-01-05,141.169998,141.169998,141.169998,141.169998,135.312912,900
2018-01-08,140.320007,140.899994,140.320007,140.899994,135.054077,13900
2018-01-09,141.500000,141.500000,141.190002,141.190002,135.332062,1300
2018-01-10,141.190002,141.190002,141.190002,141.190002,135.332062,0
2018-01-11,140.490005,141.559998,139.600006,139.600006,133.808029,1200
2018-01-12,139.800003,139.800003,139.399994,139.399994,133.616348,3100
2018-01-15,139.399994,139.399994,139.399994,139.399994,133.616348,0
2018-01-16,140.949997,140.949997,140.399994,140.399994,134.574844,16400
2018-01-17,142.149994,142.149994,140.100006,140.100006,134.287292,3300
2018-01-18,140.699997,140.699997,140.229996,140.229996,134.411896,1800
2018-01-19,140.550003,140.550003,140.550003,140.550003,134.718628,700
2018-01-22,141.100006,141.509995,141.100006,141.509995,135.638779,1400
2018-01-23,141.509995,141.509995,141.509995,141.509995,135.638779,0
2018-01-24,141.389999,141.389999,139.720001,139.720001,133.923065,2100
2018-01-25,139.720001,139.720001,139.720001,139.720001,133.923065,0
2018-01-26,137.500000,139.600006,137.500000,139.600006,133.808029,2600
2018-01-29,141.149994,141.300003,140.889999,140.889999,135.044495,1500
2018-01-30,136.500000,136.899994,136.500000,136.899994,131.220047,3900
2018-01-31,136.690002,137.100006,136.690002,137.100006,131.411743,1200
2018-02-01,137.559998,137.559998,136.940002,136.940002,131.258392,1100
2018-02-02,138.100006,138.100006,136.929993,136.929993,131.248795,1400
2018-02-05,136.300003,136.539993,136.300003,136.539993,130.875000,2200
2018-02-06,132.550003,132.550003,132.550003,132.550003,127.050537,500
2018-02-07,137.000000,137.000000,135.990005,135.990005,130.347809,2800
2018-02-08,135.000000,135.000000,133.899994,134.070007,128.507492,3200
2018-02-09,129.460007,129.800003,129.460007,129.800003,124.414642,1800
2018-02-14,130.690002,130.800003,130.690002,130.800003,125.373154,1700
2018-02-15,128.949997,129.880005,128.949997,129.880005,124.491325,5800
2018-02-16,127.570000,127.580002,127.570000,127.580002,122.286728,8200
2018-02-19,127.580002,127.580002,127.580002,127.580002,122.286728,0
2018-02-20,127.349998,128.880005,127.349998,128.880005,123.532806,8900
2018-02-21,131.059998,131.779999,129.910004,131.779999,126.312485,6200
2018-02-22,130.149994,131.229996,130.149994,131.229996,125.785286,500
2018-02-23,132.309998,132.309998,130.880005,130.880005,125.449837,1000
2018-02-26,130.880005,130.880005,130.880005,130.880005,125.449837,0
2018-02-27,130.880005,130.880005,130.880005,130.880005,126.246277,0
2018-02-28,130.880005,130.880005,130.880005,130.880005,126.246277,0
2018-03-01,128.410004,128.410004,128.410004,128.410004,123.863716,200
2018-03-02,122.089996,122.089996,120.309998,120.309998,116.050476,13500
2018-03-05,121.739998,122.370003,121.739998,122.370003,118.037560,1600
2018-03-06,121.209999,121.610001,121.209999,121.610001,117.304466,1200
2018-03-07,121.610001,121.610001,121.610001,121.610001,117.304466,0
2018-03-08,125.599998,125.599998,125.309998,125.449997,121.008507,3900
2018-03-09,127.599998,127.599998,127.599998,127.599998,123.082382,500
2018-03-12,129.000000,129.000000,128.500000,128.500000,123.950531,600
2018-03-13,127.849998,129.020004,127.849998,129.020004,124.452126,1400
2018-03-14,128.669998,128.669998,128.669998,128.669998,124.114510,400
2018-03-15,132.770004,132.770004,132.770004,132.770004,128.069336,3200
2018-03-16,132.770004,132.770004,132.770004,132.770004,128.069336,0
2018-03-19,130.570007,130.570007,130.570007,130.570007,125.947250,1300
2018-03-20,130.570007,130.570007,130.570007,130.570007,125.947250,0
2018-03-21,130.570007,130.570007,130.570007,130.570007,125.947250,0
2018-03-22,130.750000,130.750000,130.059998,130.059998,125.455292,1800
2018-03-23,130.759995,130.759995,130.759995,130.759995,126.130501,3300
2018-03-26,132.100006,132.100006,130.139999,130.139999,125.532463,900
2018-03-27,130.589996,130.589996,130.589996,130.589996,125.966522,900
2018-03-28,132.350006,133.759995,131.960007,131.960007,127.288033,2300
2018-03-29,131.759995,131.759995,131.759995,131.759995,127.095100,1200
2018-04-02,130.929993,130.929993,130.929993,130.929993,126.294495,1000
2018-04-03,132.309998,132.309998,132.309998,132.309998,127.625633,100
2018-04-04,133.419998,134.570007,133.419998,134.570007,129.805618,3200
2018-04-05,136.169998,137.199997,136.169998,136.649994,131.811951,2400
2018-04-06,135.789993,135.789993,135.559998,135.559998,130.760559,1600
2018-04-09,138.559998,138.559998,138.279999,138.279999,133.384277,700
2018-04-10,138.279999,138.279999,138.279999,138.279999,133.384277,0
2018-04-11,138.600006,138.600006,136.550003,136.550003,131.715530,15300
2018-04-12,136.860001,138.839996,136.860001,138.130005,133.239594,3000
2018-04-13,138.130005,138.130005,138.130005,138.130005,133.239594,0
2018-04-16,139.399994,139.399994,139.399994,139.399994,134.464615,300
2018-04-17,139.399994,139.399994,138.750000,138.750000,133.837616,1400
2018-04-18,137.199997,137.199997,137.199997,137.199997,132.342514,600
2018-04-19,135.160004,135.160004,135.160004,135.160004,130.374741,2100
2018-04-20,135.350006,135.350006,135.350006,135.350006,130.558029,1300
2018-04-23,135.350006,135.350006,135.350006,135.350006,130.558029,0
2018-04-24,136.600006,138.009995,136.080002,136.080002,131.262146,1700
2018-04-25,138.199997,138.199997,135.919998,135.919998,131.107834,2200
2018-04-26,135.919998,135.919998,135.919998,135.919998,131.107834,0
2018-04-27,137.070007,137.070007,137.070007,137.070007,132.217102,900
2018-04-30,145.119995,145.119995,145.119995,145.119995,139.982086,6300
2018-05-02,144.110001,144.110001,143.059998,143.059998,137.995026,3300
2018-05-03,141.500000,141.500000,141.500000,141.500000,136.490280,700
2018-05-04,143.250000,145.050003,143.250000,145.050003,139.914581,3600
2018-05-07,146.800003,147.139999,146.800003,147.139999,141.930573,1200
2018-05-08,146.979996,146.979996,146.979996,146.979996,141.776260,100
2018-05-09,147.279999,148.199997,147.279999,148.199997,142.953049,2100
2018-05-10,146.899994,146.899994,146.690002,146.690002,141.496521,1400
2018-05-11,148.300003,149.699997,148.300003,149.699997,144.399948,200
2018-05-14,148.009995,148.009995,148.009995,148.009995,142.769775,400
2018-05-15,149.369995,149.660004,149.369995,149.660004,144.361359,200
2018-05-16,149.000000,150.119995,149.000000,150.119995,144.805069,1300
2018-05-17,150.119995,150.119995,150.119995,150.119995,144.805069,0
2018-05-18,151.100006,151.100006,150.880005,150.880005,145.538177,1000
2018-05-21,150.880005,150.880005,150.880005,150.880005,145.538177,0
2018-05-22,145.869995,145.869995,144.630005,145.699997,140.541550,3700
2018-05-23,146.130005,146.130005,146.130005,146.130005,140.956360,1200
2018-05-24,147.440002,147.830002,147.440002,147.830002,142.596146,1600
2018-05-25,149.449997,149.449997,149.449997,149.449997,144.158813,600
2018-05-28,149.449997,149.449997,149.449997,149.449997,144.158813,0
2018-05-29,151.910004,151.910004,151.100006,151.100006,145.750397,300
2018-05-30,150.000000,150.000000,150.000000,150.000000,145.599091,200
2018-06-01,151.410004,151.410004,151.410004,151.410004,146.967728,100
2018-06-04,149.789993,150.710007,149.789993,150.710007,146.288284,400
2018-06-05,152.149994,152.149994,152.149994,152.149994,147.686020,3900
2018-06-06,155.520004,155.520004,154.520004,154.520004,149.986496,1000
2018-06-07,160.710007,167.520004,160.710007,165.509995,160.654037,65400
2018-06-08,161.020004,161.020004,157.220001,157.220001,152.607269,3600
2018-06-11,155.759995,155.759995,155.350006,155.350006,150.792130,1900
2018-06-12,155.509995,155.509995,155.509995,155.509995,150.947449,200
2018-06-13,156.710007,156.710007,156.710007,156.710007,152.112259,100
2018-06-14,156.710007,156.710007,156.710007,156.710007,152.112259,0
2018-06-15,155.009995,155.160004,155.009995,155.160004,150.607697,2200
2018-06-18,154.779999,156.220001,154.779999,156.220001,151.636612,1900
2018-06-19,154.610001,154.649994,154.610001,154.649994,150.112656,900
2018-06-20,153.690002,154.360001,153.690002,153.949997,149.433197,2400
2018-06-21,154.570007,154.570007,152.050003,152.050003,147.588943,1300
2018-06-22,154.500000,154.500000,154.500000,154.500000,149.967087,600
2018-06-25,151.960007,151.960007,148.979996,150.669998,146.249435,900
2018-06-26,153.850006,153.850006,152.000000,152.750000,148.268402,2800
2018-06-27,153.070007,153.070007,153.070007,153.070007,148.579041,1300
2018-06-28,152.389999,152.389999,151.619995,151.619995,147.171570,2000
2018-06-29,151.720001,152.130005,151.720001,152.130005,147.666595,1400
2018-07-02,154.199997,154.199997,154.199997,154.199997,149.675873,100
2018-07-03,153.100006,153.100006,153.100006,153.100006,148.608170,2700
2018-07-04,153.100006,153.100006,153.100006,153.100006,148.608170,0
2018-07-05,155.220001,155.289993,155.220001,155.289993,150.733871,1900
2018-07-06,155.389999,155.389999,155.389999,155.389999,150.830963,2000
2018-07-10,153.660004,153.690002,153.660004,153.690002,149.180847,1200
2018-07-11,154.630005,154.630005,154.309998,154.309998,149.782654,2000
2018-07-12,155.649994,156.369995,155.649994,156.369995,151.782211,1600
2018-07-13,153.679993,153.679993,153.679993,153.679993,149.171143,800
2018-07-16,153.350006,153.500000,153.279999,153.279999,148.782852,3500
2018-07-17,153.220001,153.220001,153.220001,153.220001,148.724625,800
2018-07-18,151.990005,152.500000,151.990005,152.500000,148.025757,900
2018-07-19,153.949997,154.059998,152.720001,152.720001,148.239288,5100
2018-07-20,149.940002,149.940002,149.270004,149.270004,144.890518,1800
2018-07-23,150.690002,150.690002,150.690002,150.690002,146.268845,200
2018-07-24,149.610001,149.610001,148.229996,148.229996,143.881012,1400
2018-07-25,147.139999,147.139999,147.029999,147.029999,142.716232,3100
2018-07-26,146.589996,146.589996,146.589996,146.589996,142.289154,2400
2018-07-27,145.919998,145.919998,145.919998,145.919998,141.638809,1600
2018-07-30,147.380005,147.380005,147.380005,147.380005,143.055969,2200
2018-07-31,148.279999,148.279999,148.279999,148.279999,143.929565,1300
2018-08-01,148.279999,148.279999,148.279999,148.279999,143.929565,0
2018-08-02,145.460007,146.119995,145.460007,146.119995,141.832932,3600
2018-08-03,145.050003,145.050003,145.050003,145.050003,140.794327,1100
2018-08-06,146.979996,146.979996,145.740005,145.740005,141.464081,1700
2018-08-07,147.380005,147.380005,147.380005,147.380005,143.055969,600
2018-08-08,149.139999,149.139999,149.139999,149.139999,144.764328,2300
2018-08-09,152.130005,152.130005,152.130005,152.130005,147.666595,200
2018-08-10,153.229996,153.880005,153.050003,153.050003,148.559616,2000
2018-08-13,153.050003,153.050003,153.050003,153.050003,148.559616,0
2018-08-14,157.389999,157.389999,155.360001,155.360001,150.801834,1500
2018-08-15,155.110001,155.809998,155.110001,155.809998,151.238632,2400
2018-08-16,157.000000,157.589996,157.000000,157.589996,152.966400,1600
2018-08-17,158.639999,158.639999,158.110001,158.110001,153.471176,1800
2018-08-20,160.080002,160.800003,160.080002,160.369995,155.664841,5600
2018-08-21,162.009995,162.009995,161.899994,161.910004,157.159668,2200
2018-08-22,163.220001,163.220001,163.220001,163.220001,158.431244,1000
2018-08-23,166.300003,166.300003,164.100006,164.100006,159.285431,4000
2018-08-24,164.679993,165.740005,163.770004,163.770004,158.965103,2700
2018-08-27,164.250000,164.250000,163.789993,163.789993,158.984512,3200
2018-08-28,169.130005,169.130005,169.130005,169.130005,164.167831,200
2018-08-29,169.740005,175.949997,169.740005,175.949997,170.787750,2500
2018-08-30,175.949997,175.949997,175.949997,175.949997,171.801422,0
2018-08-31,168.149994,168.149994,168.149994,168.149994,164.185333,1000
2018-09-03,168.149994,168.149994,168.149994,168.149994,164.185333,0
2018-09-04,167.619995,171.630005,167.600006,167.600006,163.648315,1800
2018-09-05,171.059998,171.059998,168.360001,169.080002,165.093399,4500
2018-09-06,172.660004,172.660004,172.660004,172.660004,168.588989,300
2018-09-10,170.389999,171.910004,168.669998,168.669998,164.693054,3100
2018-09-11,171.770004,171.770004,171.699997,171.699997,167.651627,700
2018-09-12,172.880005,172.880005,170.389999,170.389999,166.372513,2200
2018-09-13,171.130005,171.130005,170.669998,170.669998,166.645920,4400
2018-09-14,167.889999,168.910004,167.850006,167.850006,163.892410,3100
2018-09-17,164.139999,164.139999,163.440002,163.440002,159.586380,5200
2018-09-18,165.169998,165.169998,163.479996,163.479996,159.625443,1400
2018-09-19,164.789993,164.949997,164.139999,164.139999,160.269897,7700
2018-09-20,165.889999,165.889999,165.889999,165.889999,161.978607,500
2018-09-21,166.380005,166.380005,165.440002,165.440002,161.539230,2400
2018-09-24,168.899994,168.899994,168.899994,168.899994,164.917633,400
2018-09-25,173.000000,173.000000,169.660004,169.660004,165.659729,3700
2018-09-26,170.089996,170.089996,167.740005,167.740005,163.785004,2300
2018-09-27,168.740005,168.740005,168.740005,168.740005,164.761429,600
2018-09-28,170.479996,170.479996,168.399994,168.399994,164.429443,1900
2018-10-01,169.839996,169.839996,169.839996,169.839996,165.835480,600
2018-10-02,163.869995,163.869995,163.869995,163.869995,160.006226,500
2018-10-03,162.990005,162.990005,160.869995,160.869995,157.076981,4300
2018-10-04,161.059998,163.580002,160.710007,163.580002,159.723083,5800
2018-10-05,163.539993,163.539993,160.160004,160.160004,156.383728,4100
2018-10-08,156.699997,157.630005,154.770004,157.630005,153.913361,1800
2018-10-09,157.320007,157.500000,154.720001,154.720001,151.071991,7200
2018-10-10,159.089996,159.089996,158.410004,158.410004,154.674973,6700
2018-10-11,152.699997,155.320007,152.699997,155.320007,151.657837,1100
2018-10-15,152.500000,155.940002,152.500000,153.600006,149.978394,1900
2018-10-16,152.570007,153.000000,150.220001,152.869995,149.265594,5700
2018-10-17,152.649994,152.649994,152.649994,152.649994,149.050781,300
2018-10-18,154.559998,154.619995,154.559998,154.619995,150.974350,2000
2018-10-19,154.850006,155.330002,154.850006,155.330002,151.667603,1900
2018-10-22,153.210007,153.210007,153.210007,153.210007,149.597595,55000
2018-10-23,162.830002,164.850006,162.830002,164.850006,160.963135,9300
2018-10-24,164.990005,164.990005,164.990005,164.990005,161.099838,3900
2018-10-25,162.449997,162.449997,162.449997,162.449997,158.619720,2600
2018-10-26,157.770004,158.720001,157.770004,158.720001,154.977661,2000
2018-10-29,160.440002,160.440002,159.199997,160.250000,156.471603,9400
2018-10-30,161.990005,163.960007,161.990005,163.960007,160.094131,2800
2018-10-31,165.259995,165.259995,165.259995,165.259995,161.363480,3600
2018-11-01,163.750000,163.750000,161.490005,161.490005,157.682358,8300
2018-11-05,166.740005,166.740005,166.740005,166.740005,162.808578,3800
2018-11-06,169.539993,169.539993,169.479996,169.520004,165.523026,1000
2018-11-07,170.759995,170.759995,170.759995,170.759995,166.733780,2500
2018-11-08,173.940002,173.940002,173.940002,173.940002,169.838806,900
2018-11-09,173.490005,173.490005,172.910004,172.910004,168.833099,1100
2018-11-12,176.080002,176.080002,173.179993,173.179993,169.096725,1400
2018-11-13,176.270004,176.270004,176.270004,176.270004,172.113876,800
2018-11-14,176.270004,176.270004,176.270004,176.270004,172.113876,0
2018-11-16,174.289993,174.289993,174.289993,174.289993,170.180557,900
2018-11-19,175.869995,175.869995,175.869995,175.869995,171.723312,1800
2018-11-21,175.869995,175.869995,175.869995,175.869995,171.723312,0
2018-11-22,175.869995,175.869995,175.869995,175.869995,171.723312,0
2018-11-23,172.649994,175.600006,172.649994,174.270004,170.161041,1100
2018-11-26,174.270004,174.270004,174.270004,174.270004,170.161041,0
2018-11-27,177.000000,179.000000,177.000000,179.000000,174.779510,200
